id,title,format,medium,notes,source,catalogueId,catalogueCallNumber,catalogueName,artistId,originalArtistId,artistFirstName,artistLastName,originalArtistLastName,artistGender,artistThumbnailFile,exhibitionId,exhibitionName,exhibitionPlace,exhibitionYear,originalExhibitionYear,mediumFormat,originalMediumFormat,price
1621,Statistical View of N.S.W. for Twenty Years,Book,,"Theodore James Jaques, Registrar General, Sydney, N.S.W.",None given,11,ML Ref 606.4/7A1,"Catalogue of the natural and industrial products of New South Wales, forwarded to the Paris Universal Exhibition of 1867 â€¦",1259,1259,Theodore James,Jaques,Jaques,male,,73,"Paris Universal Exhibition, 1867",,1867,1867,Book,Book,
1486,Statistical View of New South Wales for the last Twenty Years - book,Book,,,None given,10,ML Ref 606/M,"Official record â€¦ [of the] Intercolonial Exhibition of Australasia, Melbourne, 1866-67",2912,,,Unknown,,,,3,"Intercolonial Exhibition of Australasia, Melbourne, 1866-67","Registrar General, Sydney",1866,1866-67,Book,Book,
1693,Statistical View of New South Wales for Twenty Years,Book,,,None given,12,DS 606/91,Catalogue of the British Section â€¦ of the Paris Universal Exhibition of 1867,1259,1259,Theodore James,Jaques,Jaques,male,,76,Paris Universal Exhibition of 1867,,1867,1867,Book,Book,
2343,"Statistics in Illuminated writing, showing the rise and progress of the corporations and municipalities in Victoria",Illuminated printing,,Victorian Court.,None given,30,NQ 607.34/3,"Catalogue of the Industrial Department [of] the International Exhibition, London, 1862. Vol. III, Colonial and Foreign Divisions",2912,,,Unknown,,,,44,"International Exhibition, London 1862. Industrial Department",,1862,1862,Illuminated printing,Illuminated printing,
5802,Statistics of the City of Sandhurst [Victoria],Photograph,,,None given,41,ML 606/P,"Official catalogue of the British Section [including Colonial section] of the Philadelphia International Exhibition, London, 1876",2912,,,Unknown,,,,78,"Philadelphia International Exhibition, 1876",,1876,1876,Photograph,Photograph,
1699,Statistics of the Colony for 1865,Newspaper,,Published in the Colony [South Australia],None given,12,DS 606/91,Catalogue of the British Section â€¦ of the Paris Universal Exhibition of 1867,2912,,,Unknown,,,,76,Paris Universal Exhibition of 1867,,1867,1867,Newspaper,Newspaper,
5552,"Statuary "" Virgin and Child.""",Modelling,,,ANG authority file,39,ML 606/V,"Official record [of items forwarded to] Philadelphia Centennial Exhibition, 1876 [from Victoria]",559,559,Antonio,Perugia,Perugia,male,,4,"Philadelphia Centennial Exhibition, 1876","202 Stephen St, Melb.",1875,1875,Modelling,Modelling,
5553,"Statuary, ""Virgin of Conception""",Modelling,,,ANG authority file,39,ML 606/V,"Official record [of items forwarded to] Philadelphia Centennial Exhibition, 1876 [from Victoria]",559,559,Antonio,Perugia,Perugia,male,,4,"Philadelphia Centennial Exhibition, 1876","202 Stephen St, Melb.",1875,1875,Modelling,Modelling,
16395,Statuary over Main Entrance General Post Office,Photograph,,,None given,71,ML 606/N,"Catalogue of the New South Wales Courts of the World's Columbian Exposition, Chicago, 1893",2588,2588,,"Charles Potter, New South Wales Government Printer","Charles Potter, New South Wales Government Printer",male,,1,"World's Columbian Exposition, Chicago, 1893. New South Wales Courts","Sydney, New South Wales",1893,1893,Photograph,Photograph,
6600,"Statuary Truss Leaves, Marble Paper Weights, Sample of Inlaid Work in Colonial Marbles, Carving in Oamaru Stone, Stalactite from South Australia.",Sculpture,,,Indexer's Authority File,58,ML 606/V,"Official catalogue of exhibits in the Victorian Court at the Sydney International Exhibition, 1879, Melbourne",720,720,Frederick K,Atyeo,Atyeo,male,,56,"Sydney International Exhibition, 1879-80, Victorian Court","Carlton, Melbourne",1879,1879-80,Sculpture,Sculpture,
5551,"Statuary, "" Sacred Heart.""",Modelling,,,ANG authority file,39,ML 606/V,"Official record [of items forwarded to] Philadelphia Centennial Exhibition, 1876 [from Victoria]",559,559,Antonio,Perugia,Perugia,male,,4,"Philadelphia Centennial Exhibition, 1876","202 Stephen St, Melb.",1875,1875,Modelling,Modelling,
5038,"Statuary, ""Sacred Heart""",Modelling,,,Indexer's Authority File,38,ML 042/Pa44,"Official catalogue of exhibits in the Victorian Intercolonial Exhibition, 1875, preparatory to the Philadelphia Exhibition, 1876",559,559,Antonio,Perugia,Perugia,male,,6,"Victorian Intercolonial Exhibition, 1875, preparatory to the Philadelphia Exhibition, 1876",,1875,1875,Modelling,Modelling,
5039,"Statuary, ""Virgin and Child""",Modelling,,,Indexer's Authority File,38,ML 042/Pa44,"Official catalogue of exhibits in the Victorian Intercolonial Exhibition, 1875, preparatory to the Philadelphia Exhibition, 1876",559,559,Antonio,Perugia,Perugia,male,,6,"Victorian Intercolonial Exhibition, 1875, preparatory to the Philadelphia Exhibition, 1876",,1875,1875,Modelling,Modelling,
5040,"Statuary, ""Virgin of Conception""",Modelling,,,Indexer's Authority File,38,ML 042/Pa44,"Official catalogue of exhibits in the Victorian Intercolonial Exhibition, 1875, preparatory to the Philadelphia Exhibition, 1876",559,559,Antonio,Perugia,Perugia,male,,6,"Victorian Intercolonial Exhibition, 1875, preparatory to the Philadelphia Exhibition, 1876",,1875,1875,Modelling,Modelling,
2638,Statue of Captain Cook,Sculpture,,,None given,13,ML 630.6,"Catalogue of the Agricultural Society of N.S.W. Metropolitan Intercolonial Exhibition, May, 1869",2912,,,Unknown,,,,15,"Agricultural Society of New South Wales Metropolitan Intercolonial Exhibition, May, 1869",Randwick [Sydney],1869,1869,Sculpture,Sculpture,
16396,Statue of Captain Cook,Photograph,,,None given,71,ML 606/N,"Catalogue of the New South Wales Courts of the World's Columbian Exposition, Chicago, 1893",2588,2588,,"Charles Potter, New South Wales Government Printer","Charles Potter, New South Wales Government Printer",male,,1,"World's Columbian Exposition, Chicago, 1893. New South Wales Courts","Sydney, New South Wales",1893,1893,Photograph,Photograph,
16397,Statue of Dr. Lang.,Photograph,,,None given,71,ML 606/N,"Catalogue of the New South Wales Courts of the World's Columbian Exposition, Chicago, 1893",2588,2588,,"Charles Potter, New South Wales Government Printer","Charles Potter, New South Wales Government Printer",male,,1,"World's Columbian Exposition, Chicago, 1893. New South Wales Courts","Sydney, New South Wales",1893,1893,Photograph,Photograph,
16398,Statue of Governor Bourke,Photograph,,,None given,71,ML 606/N,"Catalogue of the New South Wales Courts of the World's Columbian Exposition, Chicago, 1893",2588,2588,,"Charles Potter, New South Wales Government Printer","Charles Potter, New South Wales Government Printer",male,,1,"World's Columbian Exposition, Chicago, 1893. New South Wales Courts","Sydney, New South Wales",1893,1893,Photograph,Photograph,
3083,Statue of Napoleon in the Place de Vendome,Sculpture,Bronze,,None given,14,ML 630.6/R,"Catalogue of the Agricultural Society of N.S.W. Exhibition, 1870",2912,,,Unknown,,,,7,"Agricultural Society of N.S.W. Exhibition, 1870",,1870,1870,Bronze Sculpture,Bronze Sculpture,
16399,Statue of Prince Albert,Photograph,,,None given,71,ML 606/N,"Catalogue of the New South Wales Courts of the World's Columbian Exposition, Chicago, 1893",2588,2588,,"Charles Potter, New South Wales Government Printer","Charles Potter, New South Wales Government Printer",male,,1,"World's Columbian Exposition, Chicago, 1893. New South Wales Courts","Sydney, New South Wales",1893,1893,Photograph,Photograph,
16442,Statue of Queen victoria,Photograph,,,None given,71,ML 606/N,"Catalogue of the New South Wales Courts of the World's Columbian Exposition, Chicago, 1893",2588,2588,,"Charles Potter, New South Wales Government Printer","Charles Potter, New South Wales Government Printer",male,,1,"World's Columbian Exposition, Chicago, 1893. New South Wales Courts","Sydney, New South Wales",1893,1893,Photograph,Photograph,
16443,Statue of Queen Victoria and Prince Albert,Photograph,,,None given,71,ML 606/N,"Catalogue of the New South Wales Courts of the World's Columbian Exposition, Chicago, 1893",2588,2588,,"Charles Potter, New South Wales Government Printer","Charles Potter, New South Wales Government Printer",male,,1,"World's Columbian Exposition, Chicago, 1893. New South Wales Courts","Sydney, New South Wales",1893,1893,Photograph,Photograph,
3761,Statue of St Joseph,Painting,Watercolour,Exhibits from Academy of Arts.,Indexer's Authority File,16,ML 630.6/R,"Catalogue of the Agricultural Society of New South Wales Exhibition, 1873",148,148,John,Haselden,Haselden,male,,22,Agricultural Society of New South Wales Exhibition,,1873,1873,Watercolour Painting,Watercolour Painting,
17866,Statue of St. Joseph,Painting,Watercolour,An amateur.,Indexer's Authority File,132,Q 87/110 Pam,"New South Wales Academy of Art, Second annual exhibition,colonial works of art,April 1873",148,148,John,Haselden,Haselden,male,,62,"New South Wales Academy of Art, Second annual exhibition, colonial works of art, 1873",New South Wales,1873,1873,Watercolour Painting,Watercolour Painting,
16444,Statue of T. S. Mort,Photograph,,,None given,71,ML 606/N,"Catalogue of the New South Wales Courts of the World's Columbian Exposition, Chicago, 1893",2588,2588,,"Charles Potter, New South Wales Government Printer","Charles Potter, New South Wales Government Printer",male,,1,"World's Columbian Exposition, Chicago, 1893. New South Wales Courts","Sydney, New South Wales",1893,1893,Photograph,Photograph,
1487,Statue of the Saviour,Statuette,Plaster,"Statue intended to be viewed at an elevation of 20 feet; 7 feet 3 inches high without the pedestal.  Made by a working man, without model or copy.  For sale.",None given,10,ML Ref 606/M,"Official record â€¦ [of the] Intercolonial Exhibition of Australasia, Melbourne, 1866-67",2912,,,Unknown,,,,3,"Intercolonial Exhibition of Australasia, Melbourne, 1866-67",Perth,1866,1866-67,Plaster Statuette,Plaster Statuette,
1778,statue of the Saviour,Sculpture,Plaster,"Statue made of plaster-of-Paris (solid), intended to be viewed at an elevation of 20 feet; 7 feet 3 inches high, without the pedestal.  The production of a working man (a tailor by trade) without model or copy.  It is exhibited more as an instance of unta","Dictionary of Australian Artists, 1992",20,ML 606/W,Descriptive catalogue of the collection of products contributed by W.A to the Intercolonial Exhibition of Australasia,2677,2677,Charles,Powis,Powis,male,,92,"Intercolonial Exhibition of Australasia, 1866","Perth, W.A.",1866,1866,Plaster Sculpture,Plaster Sculpture,
16445,Statue of William Charles Wentworth,Photograph,,,None given,71,ML 606/N,"Catalogue of the New South Wales Courts of the World's Columbian Exposition, Chicago, 1893",2588,2588,,"Charles Potter, New South Wales Government Printer","Charles Potter, New South Wales Government Printer",male,,1,"World's Columbian Exposition, Chicago, 1893. New South Wales Courts","Sydney, New South Wales",1893,1893,Photograph,Photograph,
4338,"Statue representing on e of the seasons- ""Summer""",Sculpture,,,ANG authority file,35,ML 042/P176,"Official catalogue of the Victorian Exhibition, opened 6 November 1872, part of the London International Exhibition",845,845,Henry,Apperly,Apperly,male,,29,"International Exhibition, London 1873. The Victorian Exhibition",,1873,1873,Sculpture,Sculpture,
4339,"Statue representing Visit of Hope to Sydney Cove, 1789",Sculpture,,,ANG authority file,35,ML 042/P176,"Official catalogue of the Victorian Exhibition, opened 6 November 1872, part of the London International Exhibition",845,845,Henry,Apperly,Apperly,male,,29,"International Exhibition, London 1873. The Victorian Exhibition",,1873,1873,Sculpture,Sculpture,
6478,"Statue, The Venus of the South",Sculpture,,,"McCulloch, Encyclopedia of Australian Art, 1994",50,ML 042/P60,"Official Catalogue of the Art Gallery at the Sydney International Exhibition, 1879",2780,2780,Achille,Simonetti,Simonetti,male,,70,"Sydney International Exhibition, 1879",,1879,1879-80,Sculpture,Sculpture,
6322,"Statue, The Venus of the South",Sculpture,,Sculptor from the Academy of Art,"McCulloch, Encyclopedia of Australian Art, 1994",48,ML 708.9/S,"Official Catalogue of the Art Gallery at the Sydney International Exhibition, 1879",2780,2780,Achille,Simonetti,Simonetti,male,,70,"Sydney International Exhibition, 1879",,1879,1879,Sculpture,Sculpture,
14002,Statues [Life Size] and  Busts [See Notes],Sculpture,,"Statues: Justice, Mercy, Minerva,Venus of the South. Busts: Sir Hercules Robinson, P.A.Jennings Esq; James Barnett Esq; Commodore Goodenough",None given,87,ML 606N,"Catalogue of  the New South Wales Court of the International Exhibition, Melbourne,1880",2912,,,Unknown,,,,43,"International Exhibition Melbourne, 1880. New South Wales Court","Sydney, New South Wales",1880,1880,Sculpture,Sculpture,
3084,Statuette,Sculpture,,,None given,14,ML 630.6/R,"Catalogue of the Agricultural Society of N.S.W. Exhibition, 1870",2912,,,Unknown,,,,7,"Agricultural Society of N.S.W. Exhibition, 1870","Paddington, New South Wales",1870,1870,Sculpture,Sculpture,
10558,"Statuette - ""Hand Up, Mate""",Sculpture,,For sale: Â£52.10.0,"McCulloch, Encyclopedia of Australian Art, 1994",57,ML FM4/8446,"Catalogue of exhibits in the Fifteenth Annual Exhibition of the Royal Art Society of New South Wales, 1894",2927,2927,James S,White,White,male,,8,"Royal Art Society of New South Wales Annual Exhibition. 15th, 1893",,1894,1894,Sculpture,Sculpture,52.5
10962,Statuette - Madonna and Child,Sculpture,,For sale: Â£5.5.0,"McCulloch, Encyclopedia of Australian Art, 1994",61,ML FM4/8446,"Catalogue of exhibits in the Seventeenth Annual Exhibition of the Royal Art Society of New South Wales, 1896",2093,2093,Theodora Esther,Cowan,Cowan,female,,27,"Royal Art Society of New South Wales Annual Exhibition. 17th, 1895",,1896,1896,Sculpture,Sculpture,5.25
764,"Statuette in Australian Gold, A Gold Digger",Statuette,,"A Gold Digger, forming the handle of a Seal",Indexer's Authority File,4,DRR 85/642,"Catalogue of the natural and industrial products of New South Wales exhibited â€¦ preparatory to the Paris Universal Exhibition of 1855, Sydney, November 1854",17,17,Conrad,Erichsen,Erichsen,male,,71,"Exhibition of the Natural and Industrial Products of New South Wales Preparatory to the Paris Universal Exhibition (1855), Sydney, 1854","Messrs. Hogarth & Erichsen, Sydney",1854,1854,Statuette,Statuette,
770,"Statuette in Australian Gold.  A Gold Digger, with Digging Implements",Statuette,,,Indexer's Authority File,4,DRR 85/642,"Catalogue of the natural and industrial products of New South Wales exhibited â€¦ preparatory to the Paris Universal Exhibition of 1855, Sydney, November 1854",16,16,Julius,Hogarth,Hogarth,male,,71,"Exhibition of the Natural and Industrial Products of New South Wales Preparatory to the Paris Universal Exhibition (1855), Sydney, 1854","Messrs. Hogarth & Erichsen, George Street, Sydney",1854,1854,Statuette,Statuette,
822,"Statuette in gold of a New South Wales ""digger"" with implements, all in solid gold of the colony.  A second statuette of a digger, different design. Statuette of an Aboriginal, in gold and silver.",Sculpture,,,None given,5,DS 606/122,Catalogue of the works exhibited in the British Section of the â€¦ Paris Universal Exhibition 1855,16,16,Julius,Hogarth,Hogarth,male,,84,"Paris Universal Exhibition, 1855","Sydney, New South Wales",1855,1855,Sculpture,Sculpture,
13362,Statuette of Captain Cook,Sculpture,,"Presented to exhibitor by the Cook Statue Committee, in appreciation of his long and invaluable srvices as Hon. Secretary and the chief of the movement for the erection of a National Monument in honour of the illustrious discoverer of thiis territory. Chairman the Hon. Sir Alfred Stephen, G.C.M.G., C.B.M.L.C., Lieutenant-Governor, Sydney, New South Wales, 22nd July, 1879.",None given,76,ML 606/N,"Catalogue of the New South Wales Court of the Adelaide Jubilee International Exhibition, Adelaide, 1887",2912,,,Unknown,,,,39,"Adelaide Jubilee International Exhibition, Adelaide, 1887","203 Macquarie Street, Sydney",1887,1887,Sculpture,Sculpture,
11248,Statuette of Cardinal Moran,Sculpture,,,Indexer's Authority File,64,ML FM4/8446,"Catalogue of exhibits in the Eighteenth Annual Exhibition of the Royal Art Society of New South Wales, 1897, Sydney",653,653,Anne,Dobson,Dobson,female,,26,"Royal Art Society of New South Wales Annual Exhibition. 18th, 1888",,1897,1897,Sculpture,Sculpture,
